cardId;title;trefwoorden;
157303;Verjaardagskaart stoer sterren blauw en groen;verjaardagskaart,jarig,verjaardag,jongen,felicitatie,ster,jeans,tiener
157304;Verjaardag stoer zwart wit;verjaardagskaart,verjaardag,jarig,man,felicitatie,mannen,zwartwit,gefeliciteerd
157516;Voetbalshirt zelf invullen i;voetbal,AZ,voetbalclub,voetballen,feest,voetbalshirt,stoer,trendy
157520;Voetbalshirt zelf invullen j;voetbal,voetballen,feest,jarig,voetbalclub,voetbalshirt,stoer,club
157619;Birthday Wish;wensballonnen,kaarslicht,verjaardag-felicitatie-wenskaart,verjaardagswens-internationaal
157789;123456 Hieperdepiep Hoera 78 - SG;78,verjaardagskaart,cijfers,hieperdepiep-hoera,achtergrond,otti,vintage,nieuw
157810;Verjaardagskaart televisie;televisie,uitnodiging,feest,retro,tv,vintage
157888;Er zit nog steeds muziek in;grammofoon,muziek,nostalgie,ouderwets,grappig,muziekinstrumenten
157893;Slakkengang;verjaardag,senior,bejaard,oudere,humor
157912;1 jaar! meisje Giraffe;giraffe,1-jaar,eerste-verjaardag,illustratie-giraffe,1,dreumes,hip,lief
157923;1 jaar! jongen giraffe;1-jaar,illustratie-giraffe,eerste-verjaardag,stoer,naamkaart,lief,girafje,hout
157988;Verjaardagskaart auto Porsch rood;verjaardagskaart,verjaardag-jongen,proficiat,porsch,porschauto,porsch911,auto,raceauto
158005;verjaardag bloemenfestival;verjaardag-gefeliciteerd-label-bloemen
158099;Felicitatie Jarig Meisje Hert;verjaardag,bloemen,vrolijk,stippen,schattig,hertje,vogels,boho,bohemian,rustic
158100;Felicitatie bloemen Hert;jarig,meisje,vrolijk,hertje,hert,dieren,bloemen,boho,bohemian,vlinder
158215;Verjaardag vaasjes bloemen;verjaardag,bloemen,gefeliciteerd,hortensia,violen,viooltjes,zomaar,felicitatie
158398;dames drinken koffie op de bank;verjaardag,jarig,gefeliciteerd,hoera,grappig,ingrid-berendsen
158436;Happy birthday schoolbord;happy-birthday,verjaardag,jarig
158503;Verjaardag felicitatie motor;verjaardag,motor,stoer,feest
158580;Van harte! met een pimpelmeesje;van-harte,vogel,pimpelmees,kunstkaart,geschilderd
158812;Verjaardagskaart stoer meisje ;verjaardagskaart,verjaardag,jarig,meisje,felicitatie,stoer,urban
158899;Voor de jarige een bloemetje;verjaardag,jarig,gefeliciteerd,hoera,grappig,ingrid-berendsen,50
159043;Verjaardag lavendel vaasje;verjaardag,lavendel,gefeliciteerd,jarig
159094;Pimpelmeesje verjaardagskaart;verjaardag,jarig,vogel,lief,pimpelmees
159148;Kleurrijke bloemenpracht in border met houten hartje;bloemen,hartje,groetjes,verjaardag,kleurig,vrouw,meisje,hart
159156;Verjaardag roze rozen;verjaardag,jarig,gefeliciteerd,felicitatie,rozen,aquarel,romantisch
159237;verjaardag tuinset hortensia;verjaardag,felicitatie,jarig,feest,hout
159427;Verjaardag taartjes standaard;verjaardag,taart,taartjes,felicitatie
160198;Gefeliciteerd, voetbal-ByF;gefeliciteerd,voetbal,jongen,man,verjaardag,naam-aanpasbaar,hout,feest
160414;Verjaardag oldtimer vintage;felicitatie,verjaardag,oldtimer,auto,jarig,vintage
160420;verjaardag oldtimer;verjaardag,oldtimer,auto,man,felicitatie-verjaardag
160435;verjaardag taart schoolbord;tiener,meisje,taart,krijtbord,schattig
160756;Felicitatie vintage romantisch;verjaardag,vintage,jarig,hart,leeftijd,felicitatie
160764;Verjaardag motor jarig;verjaardag,motor,jarig,felicitatie
160842;Hoera.... yeh-ByF;hoera,jarig,eigen-leeftijd,eigen-naam,jongen,uitnodiging
160847;Hoera....jaar feest-ByF;hoera,verjaardag,eigen-leeftijd,eigen-naam,feest,uitnodiging,naam-aanpasbaar
160873;Verjaardag rozen ;sarah,verjaardag,gefeliciteerd,jarig,rozen,botansich,aquarel,leeftijd
161040;Verjaardag eend vintage;verjaarda,gefeliciteerd,lelijk-eend,auto,vintage
161042;Verjaardag blauwe kever;verjaardag,kever,gefeliciteerd,vintage
161044;Verjaardag snoek vintage;verjaardag,snoek,vintage,auto,jarig
162058;Verjaardag vintage sarah;sarah,vintage,verjaardag,gefeliciteerd,feest
162069;Verjaardag jongen vintage;verjaardag,vintage,jongen,felicitatie,jarig
162106;Blaas de kaart uit 1 t/m 10 jaar;Kleurrijk,kaarsjes,verjaardagstaart,1-2-3-4-5-6-7-8-9-10-jaar,verjaardagskaart-leeftijd
162292;Mooie verjaardagskaart met lila bloemen en hartje met wens;felicitatie,bloemen,groeten,hart,mooi,hartje,kleurig,jarig
162390;Hondje en ballonnen en slingers;hond,slingers,ballonnen,schattig,verjaardag
162432;Verjaardagskaart tulpen rood;tulpen,verjaardagskaart,tulpenkaart,verjaardag,krijtbord
162433;Verjaardagskaart tulpen mix;verjaardagskaart,verjaardag,bloemenkaart,verjaardagskaarten,tulpen-krijtbord-kaart
162435;Verjaardagskaart tulpen paars;tulpenkaart,verjaardagkaart,verjaardag,tulpen,krijtbordkaart
162441;Verjaardagskaart gele roos ;gele-roos,verjaardagskaart-roos,verjaardag,bloemenkaart,verjaardagskaart
162455;Champagne verjaardag proost;proost,verjaardag,champagne,drinken,jarig
162483;Blaas de kaart uit 10 t/m 15 jr;Kleurrijk,kaarsjes,taart,originele-verjaardagskaart,stippen
162542;Felicitatie Piano Muziek Meisje;verjaardag,gefeliciteerd,piano,illustratie,muziek,new-york,stad,vlinders,lief,meisje
162548;Jarig 50 jaar klassiek lijst ;felicitatie,verjaardag,feest,uitnodiging,schoolbord,klassiek,fotokaart,lijst
162550;Jarig 45 jaar klassiek lijst ;felicitatie,jarig,feest,krijtbord,fotolijst,fotokaart,vintage
162551;Jarig 65 jaar klassiek lijst ;felicitatie,verjaardag,jarig,schoolbord,fotolijst,lijst,slinger,foto
162554;Jarig bloemen en naamkaartje a;bloemen,felicitatie,verjaardag,feest,uitnodiging
162558;Jarig bloemen en naamkaartje b;bloemen,feest,uitnodiging,verjaardag,felicitatie
162586;Jarig hoeveel  jaar klassiek c;feest,verjaardag,uitnodiging,felicitatie,naamkaartje
162588;Jarig leeftijd zelf invullen;bloemen,felicitatie,feest,uitnodiging,naamkaartje
162674;Verjaardagskaart - met de muziek mee;muziek,piano,pianist,toetsen,muziekinstrument,keyboard,jarig,zwart-wit,minimalistisch
162675;Verjaardagskaart met pianotoetsen en kleurige tekst;muziek,piano,pianist,toetsen,vrolijk,muzikant,band,feest
162681;Volkswagen Pickup Orkest;muziekkaart,orkest-verjaardagskaart,vioolverjaardagskaart,grappig,verjaardagk2go,muziekinstrumenten
162685;Volkswagen Pickup Orkest koper;verjaardagskaart,koper,verjaardag,muziekkaart,muziek,muziekinstrumenten
162767;Happy Birthday Girls Meisje;gefeliciteerd,verjaardag,felicitatie,meiden,lief,beauty,make-up,vrouwlijk,meisje,schoenen
162938;Verjaardag confetti blauw stijlvol;verjaardagskaart,jongens-kaart,mannen-kaart,kaart-voor-mannen,verjaardagskaart-mannen
162940;felicitatie verjaardag confetti roze;verjaardagskaart,verjaardag-vrouw,krijtbord,confetti,felicitatiekaart,vrouw-gefeliciteerd,gefeliciteerd,YVON
162981;Jarig bloemen zelf aanpassen a;verjaardag,bloemen,fotokaart,feestje,feest,chique,modern,vrolijk
162982;Jarig bloemen zelf aanpassen b;verjaardag,feest,bloemen,fotokaart,uitnodiging-feest,zomer,voorjaar,Zo-n
162998;Jarig bloemen zelf aanpassen c ;verjaardag,feestje,bloemen,fotokaart,sloophout,hout,feest,jarig
163038;Verjaardagskaart vlinders in de zomer;zomer,vlinders,vrolijk,sprookje,jarig,natuur,groen,oranje,beterschap,dieren
163206;Happy Birthday Bloemen Letters;verjaardagskaart,gefeliciteerd,vrolijk,ballonnen,stippen,lettering,bloemen,vlinders,bohemian,boho
163232;Verjaardagskaart elegante kat;verjaardag-oma,verjaardag-opa,felicitatie-oma,felicitatie-opa,felicitatie-senior,kat
163401;Jarig bloemen zelf aanpassen d;jarig,felicitatie,hout,bloemen,naamkaartje,label,fotokaart,passiebloem
163418;Jarig stoer hip en trendy man;hip-en-trendy,stoer,jarig,mannen,lockers,hout,label,fotokaart
163655;Felicitatie Vrolijke Bloemen;gefeliciteerd,felicitatie,verjaardag,vrolijk,verjaardagskaart,bloemen,botanisch,klaproos,modern,vlinders
163666;Verjaardagskaart man vintage motor;verjaardagskaart,jarig,gefeliciteerd,felicitatie,happy-birthday,mannen,stoer
163733;Vespa Ape met confetti ;verjaardagskaarten,verjaardagskaart-vrouw,verjaardag,happy-birthday,felicititatiekaart
163759;Verjaardagskaart met witte en roze rozen;rozen,50,huwelijk,jarig,jubileum,bloemen,klassiek,hartjes,senior
163761;Sara met witte en roze rozen;50,verjaardag,jarig,rozen,sara,vijftig,bloemen,klassiek
163835;Verjaardagskaart katten opa;opa-jarig,verjaardag-opa,opa,feest-opa,feestje-opa
163852;Verjaardagskaart opa katten;verjaardag-opa,verjaardag-oma,verjaardag-grootouders,verjaardag-bejaarde,katten,kunst
163882;Verjaardagskaart kat Goudlokje;kinderfeestje,kinderverjaardag,verjaardag-meisje,verjaardag-jongen,feestje,kat,hiephiephoera
163907;Verjaardagskaart brandweerauto ;brandweer,verjaardag,stoer,kraft,brandweerauto
163924;Verjaardagskaart stoer vliegtuig;verjaardag,vliegtuig,stoer,jongen,kraftpapier
163926;Verjaardagskaart roze hartjeskat;verjaardag-meisje,kinderkaart-meisje,felicitatie-meisje,kinderfeestje-meisje,feestje-meisje,kat,hartjes,ruitjes
163979;Verjaardagskaart lappenkat;verjaardag-jongen,feestje-jongen,verjaardag-kind,verjaardag-meisje,feestje-meisje,kat
163989;Bord jarig zelf aanpassen b;reclamebord,ballon,krijtbord,vlaggen,jarig,fotokaart,reclame,feestje
163995;Vespa scooter meisje tulpen;verjaardagskaarten,verjaardag,happy-birthday,jarig
164064;Verjaardagskaart rainbow katten;regenboog,katten,kunst,kat,illustratie,katten-illustratie,katten-humor,katten-regenboog,lhbtq,pride
164078;Verjaardagskaart Oma kat;verjaardag-oma,feestje-oma,oma-jarig,kaart-oma,feleicitatie-oma,kat,victoriaans,vintage
164080;Verjaardagskaart lieve oma kat;oma-gefeliciteerd,oma-jarig,verjaardag-oma,feestje-oma,uitnodiging-oma,kat,vintage,victoriaans
164127;Happy birthday zig zag;verjaardag,happy-birthday,zig-zag,letters,karton,man,trendy,jongen
164171;Jarig naamkaartje zelf afmaken b;verjaardag,feest,krijtbord,fotokaart,felicitatie,label,slinger,cocktailglas
164173;Jarig bord zelf invullen c;verjaardag,ballon,reclamebord,feest,felicitatie
164217;50 jaar DARTBORD 4knt;dartbord,50,roos,darten,pijl,abram,sarah,hout
164282;Gefeliciteerd confetti;verjaardag,sierlijk,kalligrafie,confetti,gefeliciteerd,feest,senior,klassiek
164285;Verjaardagkaart meisje ballonnen;instagram,vintage,meisje,gefeliciteerd,ballon,jarig,retro,kind
164358;Verjaardagskaart aflopende kleuren paars-geel;verjaardag,gefeliciteerd,van-harte,regenboog,vrolijk,kleur,pink,oranje,rood,jarig
164368;Felicitatie Boom vogeltjes Bloem;gefeliciteerd,verjaardag,meisje,vrolijk,bloemen,dieren,pauw,vogels,boom,lief
164369;Felicitatie Illustratie Parijs;gefeliciteerd,verjaardag,meisje,meiden,tiener,besties,Best-friends,lila,shoppen,hond
164398;Felicitatie Meisje Ballonnen;gefeliciteerd,verjaardag,meisje,illustratie,kermis,ballonnen,slingers,circus,lief,schattig
164399;Verjaardag man Bouquet;felicitatie,gefeliciteerd,stoer,sportief,champagne,boeket,mannen,bloemen,sport,wijn
164401;Felicitatie verjaardag Vos;bloemen,hartje,gefeliciteerd,verjaardag,vlinders,vos,dieren,vlinder,ruitje
164402;Verjaardag Meisje Viool;gefeliciteerd,felicitatie,illustratie,zonnebloemen,zomer,viool,muziek,bloemen,lente,vlinders
164415;65 Vrolijke kaart met sterren;65-jaar,pensioen,sterren,felicitatie-65,uitnodiging-65,vrolijk,Kleurrijk,confetti
164416;60 Vrolijke kaart met sterren;60,uitnodiging-60-jaar,felicitatie-60-jaar,vrolijke-felicitatie-60,verjaardag-60,Kleurrijk,sterren,uitnodiging-60
164509;Grappige Vespa Ape krijtbord;verjaardagskaart,verjaardag-krijtbord,jongen-verjaardag,verjaardagskaarten,vespa-scooter
164594;Feest krijtbord zelf aanpassen b;verjaardag,felicitatie,feestje,ballon,reclamebord,slinger,fotokaart,banier
164595;Feest krijtbord zelf aanpassen c;verjaardag,feest,krijtbord,felicitatie,jarig,fotokaart,bord,cocktailglazen
164691;Citroen DS zwart cabrio krijtbord;verjaardagskaart-man,citroen-ds,verjaardagskaarten,uitnodiging-met-auto,grappige-verjaardagskaart,cabrio
164727;Een lied  voor de jarige!;gefeliciteerd,grappig,humor,verjaardagk2go,verjaardag
164791;Besteleend geel met teksten;verjaardagskaart-jongen,verjaardagskaart,verjaardag-man,humor-verjaardagskaart
164986;Verjaardagskaart Lente Bloemen;geometisch,bloemen,verjaardag,meisje,lente
165029;Vrolijke verjaardagskaart - DH;bloemen,krijt,verjaardagskaart,verjaardag-vrouw,verjaardag-vriendin
165087;Het is feest!;jarig,feest,confetti,optocht,toeter
165415;Varkentje is helaas te laat;te-laat,varken,verjaardag-vergeten,vergeten-verjaardag,sorry
165420;Leuke verjaardagskaart bloemen in blauw en wit met labeltje;bloemen,wit,blauw,jarig,mooi,foto,felicitatie,feestt
165457;Verjaardagskaart Vespa scooter met bloemen;verjaardagskaart-man,oldtimers,typletters-verjaardagskaart,verjaardagskaart-jongen,verjaardagskaart,vespa,scooter
165566;Kado met muisjes;kadootjes,cadeautjes,muizen,grappig,verjaardag-grappig
165731;Verjaardag bloesem bloemen - IH;verjaardag,gefeliciteerd,vrouw,bloemen,jubileum
165765;Dassenfeest;das,dansen,grappig,dieren,verjaardag-grappig
165841;Rattenfeest;muizen,muis,dansen,grappig,verjaardag-grappig
165842;Feest met anemonen;bloemen,jarig,feest,vrouw,anemonen,voorjaar,voorjaarsbloemen,natuur
165857;Kattenfeest;poes,katten,dansen,grappig,verjaardag-grappig
165858;Dansende diertjes;dansen,dieren,grappig,vrolijk,verjaardag-grappig,muizen,katten,das
165860;Grappige superheld verjaardag;captainamerica,superhelden,gefeiciteerd,jongen,verjaardag,superheld,captain-america,held
165989;Voetbalshirt zelf invullen V;voetbal,Vitesse,jarig,feest,fotokaart,voetbalshirt,stoer,trendy
165993;Felicitatie 1 jaar blauw sterren;sterren,1,fotokaart,jaar,feest,verjaardag,illustratie,getekend
166057;De taart is op;te-laat,verjaardag,sorry,vergeten,gebak
166098;Grappige verjaardagskaart met giraffen;grappig,jarig,dieren,leuk,giraf,felicitatie,grappige,humor
166145;Een hekel aan verjaardag;verjaardaghater,verjaardagshater,hekel-aan-verjaardag,grappige-verjaardagskaart,grappige-verjaardag
166238;Zonnebloemen verjaardagskaart;verjaardagskaart-zonnebloem,verjaardagskaart,uitnodigingskaart-zonnebloem,verjaardagskaart-zon,verjaardag-zonnebloem
166239;Roze ranonkel kaart;verjaardagskaart,ranonkels-roze,verjaardag-bloemen,verjaardagskaart-bloemen,roze-verjaardagskaart
166385;Verjaardagskaart 3 jaar luchtballon goud kleurig;vrolijk,feest,verjaardag,drie,jaar,jarig,gefeliciteerd,kleur
166402;Verjaardagskaart met cadeautjes;verjaardag,cadeau,letters,vrouw,verjaardagskaart,feest,senior,foto
166480;Bruine Mini Cooper;mini-cooper,auto,grappige-verjaardagskaart-man,grappige-auto-kaart,stoere-kaart
166489;Verjaardagskaart loopauto stoer;verjaardagskaart-jongen,1-jaar,eerste-verjaardag,felicitatie-verjaardag,jongen-jarig,loopauto,sterren
166521;Verjaardag vogelhuis bloemen;verjaardag-gefeliciteerd-vogelhuis-vlinders
166572;Verjaardagskaart glas wijn;verjaardag,wijn,oud,letters,grappig,55,humor,you-age-like-fine-wine
166638;Verjaardagskaart Luipaard Print;zwart-wit,tekstballon,happy-birthday,luipaardprint,trend-dierenprint
166681;Verjaardagskaart Luipaard Hart;luipaardprint,luipaard,houten-hart,hart,foto,trend-dierenprint
166857;Door de jaren heen-isf;verjaardag,felicitatie,4-foto-s,knuffel,verjaardagskaart,gefeliciteerd
166875;Jarige motorrijder;motor,grappige-motorkaart,brommer,motor-verjaardag,motoren
166980;50 Vrolijke kaart met sterren;50,jubileum,vrolijk,confetti,Kleurrijk,uitnodiging,feestelijk,abraham
167106;Verjaardag muis en bloemen - IH;bloemen,lief,humor,verjaardag-vrouw,verjaardag-kind
167357;Felicitatie Boom Dieren Vrolijk;jarig,verjaardag,jongen,meisje,gefeliciteerd,boom,tropisch,koala,bloemen,vogels
167739;Jarig bloemen en naamkaartje c;fotokaart,verjaardag,bloemen,label,zomer,naamkaartje,bloesem,wol
167740;Jarig bloemen en naamkaartje d;verjaardag,fotokaart,bloesem,zomer,label
167743;Jarig hout en naamkaartje a;verjaardag,fotokaart,sloophout,abraham,label,hout,Lantaren,feest
167744;Jarig hout en naamkaartje b;fotokaart,sloophout,feest,vlaggen,stoer,hout,party,lamp
167830;Verjaardag eend Guusje in de bloemen;eend-Guusje,bloemen,dierenkaart,felicitatiekaart,jarig-kind,schooldag,mailing,Naar-school
167911;Gefeliciteerd! Aapje 4knt;aap,dieren,lief,pastel,sterren,hout,illustratie,schattig
168025;Verjaardag A doggy birthday smile!;verjaardag,dier,owiwi,lachen,verjaardagk2go,smile,hond
168076;Monsters te laat;monster,te-laat-verjaardag,afspraak-vergeten,hoe-oud-geworden,schrik
168178;Varken grappig verjaardag - DH;dieren,varken,grappige-dieren,bloem,grappig,verjaardag,happy-birthday,felicitatie
168300;Loeki de Leeuw te laat;Loeki-Loekie-de-Leeuw,te-laat-verjaardag,sorry-kaart,bloemen,excuses
168348;Jarig met voorjaarsroodborst;roodborst,jarig,vrolijk,gefeliciteerd,vogel,opa,oma,natuur,dieren,lente
168391;Mo Cards felicitatie verjaardagskaart lief met hart - vrouw;felicitatie,jarig,vrouw,hart,mocards,verjaardag,vriendin,karton
168404;Happy Birthday handlettering;verjaardag,happy-birthday,handlettering,schoolbord,jarig
168408;Happy Birthday tekst zwart;happy-birthday,verjaardag,veren,zwart-wit,felicitatie
168417;Verjaardag | Not so happy birthday cat | Kat;kat,verjaardag,dieren,birthday,owiwi,oud,gefeliciteerd
168426;Verjaardagskaart muisje met bloem;jarig,meisje,muisje,kinderkaart,hoera,bloem,leeftijd,dieren
168451;Dieren verjaardagskaart - Bulldog hond;verjaardag,bull-dog,dieren,hond,owiwi,feest,taart
168501;Jarig met ballet-muisje;ballet,muisje,jarig,meisje,dansen,leeftijd,bloempatroon,danseres
168630;Verjaardag bohemian katten 1;kat,katten,poezen,kittens,kattenkaart,boho,kant,bloemen
168632;Verjaardagskaart Bohemian katten;kat,katten,poezen,kittens,kattenkaart,boho,kant,bloemen
168652;Verjaardagskaart Halve Maantjes ;houten-hart,zwart-wit,monochrome,halve-maantjes,foto
168676;Verjaardag - Konijnen kadootje;konijnen,dieren,kado,cadeau,owiwi,verjaardag,feest,knaagdier
168692;Verjaardag - Konijn met fotolijst;konijn,verjaardag,happy-birthday,dieren,owiwi,foto,fotolijst,gefeliciteerd
168734;Handlettering Typo Verjaardag;typografie,monochrome,zwart-wit,verjaardag,handlettering-zwartwitkaarten
168739;Leuke verjaardagskaart  witte teksten op zwart krijtbord;schoolbord,gefeliciteerd,taart,grappig,krijtbord,gebak,leuk,mooie
168775;Verjaardagskaart met Te laat ;te-laat,stom,verjaardag,vergeten
168806;Feest met uilenfamilie;feest,uil,jarig,ballonnen,vrolijk,uilen,slingers,vlaggetjes,familie
168869;Oeps... rennende herten in het bos;te-laat,verjaardag,vergeten,herten,mannenkaart,rennen,bos,natuur
169020;Oeps, te laat - Wilde bloemen illustratie;wilde-bloemen,lief,verjaardag,van-harte,gefeliciteerd,stijlvol-kaart,te-laat,te-laat-verjaardagskaart
169085;Vrolijke zomerse verjaardag;jarig,zomer,bloemen,vlinders,vrolijk,vrouw,zon,blij
169104;Verjaardagskaart Taart  Hip;verjaardag,jarig,verjaardagskaart,felicitatie,taart
169284;Birthday wishes - DH;verjaardag,verjaardagskaart,hippe-kaart,birthday,eigen-foto,Kleurrijk,colorful
169312;op de scooter naar het feest!;verjaardag,grappig,humor,jarig,felicitatie,ingrid-berendsen
169336;Verjaardagskaart hetzelfde lied;verjaardag,liedje,humor,cartoon,verjaardagk2go
169444;50 jaar met bloemen en vlinders;bloemen,50,abraham,sara,vrouw,jubileum,jarig,vlinders
169461;Jarig meisje-variabele leeftijd;jarig,meisje,slingers,ballonnen,leeftijd,taart,cadeau,vlaggetjes
169562;Voetbalveld met eigen namen;gefeliciteerd,verjaardag,geslaagd,man,voetbal,jongen,sport
169607;Happy Birthday je bent jarig!;happy-birthday,verjaardag,man,grafisch,jarig
169635;Dieren verjaardagskaart met leeftijd;jarig,meisje,dieren,leeftijd,strik
169636;Jarige  - aap met strik;jarig,meisje,aap,dieren,strik,roze,aapje
169709;Felicitatiekaart krijtbord - DH;blackboard,krijtbord,verjaardagskaart,verjaardag-vrouw,felicitatie-verjaardag
169715;Felicitatie man krijtbord - DH;blackboard,krijtbord,felicitatie-jongen,verjaardagskaart,verjaardag
169719;Verjaardagskaart dieren met leeftijd;dieren,jarig,kinderkaart,jongen,dierentuin,meisje,leeftijd
169732;Krijtbord met confetti ;verjaardag-man,verjaardagskaarten,verjaardag,verjaardag-stoer,verjaardagskaart
169761;Gefeliciteerd retro-isf;retrokaarten,verjaardag,gefeliciteerd,ansichtkaart,humor
169785;Happy birthday collage - DH;verjaardagskaart,verjaardag,collage-kaart,collage,collagekaartje2go
169790;Man met kaart-isf;retrokaarten,humor,gefeliciteerd,man,jarig
169856;Krijtbord look met fotoselfie en confetti;verjaardagskaart,verjaardagskaarten,verjaardag-oma,verjaardag-opa,verjaardag-foto,confetti
169858;Verjaardagskaart lekkerste taart;humor,cartoon,verjaardag,taart,grappig
169893;Verjaardagskaart What the fuck?;WTF,retrokaarten,felicitatie,humor,kind
169922;Verjaardagskaart Katje lace;verjaardag-oma,verjaardag-vrouw,felicitatie-vrouw,bohemian,shabby-chic,kat,bloemen
169923;Verjaardagskaart Katje Lace 2;verjaardag-oma,oma-jarig,verjaardag-moeder,moeder-jarig,verjaardag-vintage,kat,bloemen,bohemian
169953;Verjaardagskaart Feestvarken;verjaardag,grappig,feestvarken,dieren,feest
169980;Taart met 1 t/m 5 roze kaarsen;kaarsen,jarig,uil,meisje,leeftijd,roze,slingers,ballon
169981;Taart met 1 - 5  blauwe kaarsen;taart,kaarsen,jongen,jarig,uil,slingers,ballon,leeftijd
169986;Kleurrijke bloemen en vogels;bloemen,kleurig,vrolijk,vrouw,zonnig
170148;Verjaardagskaart met snelle trein met vlaggetjes;leeftijd,trein,wagon,jongen,jarig,sneltrein,leeftijdballonnen,vlaggetjes,locomotief
170158;happy leeftijd birthday-have fun;tiener,16-jaar,sweet-sixteen,jarig,verjaadag
170160;Happy leeftijd birthday-enjoy;18-jaar,verjaardag,tiener,trendy,jarig
170164;Verjaardagskaart bloem kraftlook;verjaardagkaart-bloem,verjaardagkaart-krafpapier,verjaardagskaart-label,verjaardagskaart-teksten
170188;Verjaardagskaart robot krijtbord;krijt,robot,jongen,verjaardag,illustratie
170189;Verjaardagskaart Vespa Ape grijs;verjaardagskaart-vespa,verjaardagskaart,verjaardagskaarten,verjaardag-tekst,verjaardag
170233;Verjaardagskaart ogentest verjaardag;ogentest,verjaardag,felicitatie,zwartwit,humor
170262;Collage Verjaardag 50 jaar - BK;fotosjabloon,uitnodiging,collagekaartje2go,80,90
170367;Verjaardag voetbalkaart HB;voetbal,stoer-verjaardagskaartje,bal,gras,ajax,kampioen,topscoorder
170419;Verjaardagskaart It's the box;humor,engels,cartoon,cute,joke
170441;Happy B'day schoolkrijt man-ByF;happy-birthday,verjaardag,slinger,gefeliciteerd,leeftijd-aanpassen,16,stoer,naam-aanpasbaar
170476;Happy B'day schoolbord vrouw ByF;happy-birthday,gefeliciteerd,slingers,leeftijd,jarig,naam-aanpasbaar,leeftijd-aanpasbaar,schoolbord
170501;Verjaardag roze paardje;verjaardag-meisje,paardenkaartje,gefeliciteerd,paard,pony
170542;Loeki de leeuw taarten regen;Loeki-Loekie-de-Leeuw,jarig,feestmuts,taarten,kaarsjes
170579;Verjaardagskaart stoere loopfiets zwart;verjaardagskaart,jongen-jarig,zwartwit,loopfiets,2-jaar,stoer,jongens,sterren
170613;Verjaardagskaart 65 Taartjes;kaarsjes,humor,cartoon,gebak,oud
170830;Verjaardagskaart paard krijtbord;paard,pony,uitnodiging,paardenfeestje,krijtbord,gefeliciteerd-verjaardag-meisje
170898;Verjaardagskaart Duiven Vogels;cartita-design,meisje,felicitatie,bloemen,nostalgisch,vintage,duiven,vogels,venetie,italie
170960;Verjaardagskaart jongen fotocollage dessin;fotokaart,vrolijk,gefeliciteerd,jarig,verjaardag,meisje,jaar
170962;Leeftijd kaart have fun - BF;leeftijd-kaart,jarig,verjaardag,tiener,trendy
170965;Uitnodiging Party - BF;verjaardag,uitnodiging,party,trendy,fun,leeftijdkaart,leeftijd,birthday
171073;Verjaardagskaart Bloemen 99;bloemen,waterverf,patroon,verjaardag,goud
171152;Grappige verjaardagskaart met koe. Een loeifijne dag;jarig,taart,dieren,grappig,koe,leuk,verjaardag,gebak
171156;Verjaardagskaart met leeftijd en krijtbord;leeftijdkaart,verjaardag,uitnodiging,feestje,krijtbord,50,gefeliciteerd,verjaardagskaart
171220;Loeki de Leeuw kado regen;Loeki-Loekie-de-Leeuw,jarig,feestmuts,kado,humor
171222;Loeki de Leeuw taart regen;Loeki-Loekie-de-Leeuw,feestmuts,taarten,kaarsjes,verjaardagsfeest
171299;Grappige verjaardagskaart zoenende olifant;zoen,kus,grappig,leuk,leuke,humor,felicitatie,dieren
171319;Verjaardag - Boris de hond met cadeautje;kado,cadeau,boris,owiwi,hond,dier-dieren,verjaardag
171322;Verjaardag - Boris de hond - Party Animal;party-animal,feest,boris,owiwi,verjaardag,hond,dier-dieren,party
171332;5x10=50;50,feest,uitnodiging,gefeliciteeerd,jarig
171335;bijna 50 nog een jaar;49,verjaardag,gefeliciteerd,feest,uitnodiging
171336;oude bok  van 50;oud,bok,50,abraham,uitnodiging
171411;Verjaardagkaart rozen en lint;rozen,boeket,vrolijk,jarig,roos,jubileum,geslaagd,bloemen,senior,beterschap
171415;Verjaardagkaart lint en rozen;rozen,oranje,jarig,boeket,roos,geslaagd,jubileum,bloemen
171435;Verjaardagskaart hoera confetti;kleurig,stippen,handlettering,aquarel,krullen,trendy-lettertypes
171459;Verjaardagskaart Retro;retro,3d,strepen
171495;Verjaardag hee je bent jarig;jarig,verjaardag,felicitatie,grappig,verjaardagskaart
171497;verjaardagskaart helaas te laat;vergeten,stom,sorry,gefeliciteerd
171525;Cadeaubon uitnodiging - DH;cadeaubon-cadeaubonnen,waardebon-waardebonnen,verjaardag-uitnodiging,verjaardagskaart,tegoedbon
171650;Verjaardagskaart 50 jaar Touw;50-jaar,50,abraham,sarah,jubileum
171817;Verjaardagskaart patroon karton;verjaardag,happy-birthday,patroon,karton,hip,tiener,grafisch,mintgtoen
171822;Smile it's your birthday;verjaardag,smile,tekst,gefeliciteerd,grappig,humor,man,jongen
171825;Verjaardagskaart ijsje vrolijk;verjaardag,kind,schattig,grappig,ijsje,humor,peuter,kleuter
171826;Verjaardagskaart Badge ;patroon,badge,kader,frame
171827;Verjaardagskaart Vlagjes 99;vlagjes,sterren,patroon
171875;Verjaardagskaart Taart Hartje;jarig,taart,vlaggetjes,kaarsjes,hartje
171955;Verjaardagskaart Vespa Ape av;vespa,verjaardagskaart,zwart,wit,hip
